property_id,check_in_date,room_category,successful_bookings,capacity
17562,01-Jun-22,RT2,10,30
18558,01-Jun-22,RT2,14,30
17564,01-Jun-22,RT2,15,40
18561,01-Jun-22,RT2,18,40
18560,01-Jun-22,RT2,21,40
17560,01-Jun-22,RT2,18,45
19561,01-Jun-22,RT2,20,45
19563,01-Jun-22,RT2,19,45
19563,01-Jun-22,RT3,12,29
19562,01-Jun-22,RT3,15,29
19561,01-Jun-22,RT3,13,29
18562,01-Jun-22,RT3,16,29
17558,01-Jun-22,RT3,11,27
17562,01-Jun-22,RT3,9,27
19559,01-Jun-22,RT3,11,27
16559,01-Jun-22,RT3,15,32
16558,01-Jun-22,RT3,4,8
17559,01-Jun-22,RT3,7,16
19558,01-Jun-22,RT3,7,21
16560,01-Jun-22,RT3,8,20
16562,01-Jun-22,RT3,8,18
18559,01-Jun-22,RT3,8,23
17564,01-Jun-22,RT3,8,24
18561,01-Jun-22,RT3,13,25
17560,01-Jun-22,RT3,9,25
17561,01-Jun-22,RT3,9,19
17563,01-Jun-22,RT3,9,16
18563,01-Jun-22,RT3,9,23
19560,01-Jun-22,RT3,9,19
16563,01-Jun-22,RT3,10,20
18560,01-Jun-22,RT3,12,24
16561,01-Jun-22,RT3,11,21
18558,01-Jun-22,RT3,11,26
17558,01-Jun-22,RT4,2,6
17562,01-Jun-22,RT4,2,6
19558,01-Jun-22,RT4,2,7
16558,01-Jun-22,RT4,2,3
18561,01-Jun-22,RT4,4,9
17564,01-Jun-22,RT4,5,17
16561,01-Jun-22,RT4,6,10
17560,01-Jun-22,RT4,6,13
19559,01-Jun-22,RT4,1,3
18560,01-Jun-22,RT4,8,15
19560,01-Jun-22,RT4,9,16
18559,01-Jun-22,RT4,6,19
17563,01-Jun-22,RT4,9,19
19562,01-Jun-22,RT4,7,14
17559,01-Jun-22,RT4,7,14
18558,01-Jun-22,RT4,8,20
18562,01-Jun-22,RT4,9,20
18563,01-Jun-22,RT4,7,18
16563,01-Jun-22,RT4,10,18
16559,01-Jun-22,RT4,8,18
16562,01-Jun-22,RT4,3,6
19563,01-Jun-22,RT4,3,6
16560,01-Jun-22,RT4,3,7
19561,01-Jun-22,RT4,3,7
17561,01-Jun-22,RT4,3,4
19563,02-Jun-22,RT3,11,29
16559,02-Jun-22,RT1,17,30
18560,02-Jun-22,RT1,16,30
19562,02-Jun-22,RT1,17,30
19563,02-Jun-22,RT1,14,30
17558,02-Jun-22,RT1,7,19
16558,02-Jun-22,RT1,9,19
17560,02-Jun-22,RT1,20,40
19558,02-Jun-22,RT1,13,40
19560,02-Jun-22,RT1,12,26
17561,02-Jun-22,RT1,18,26
16560,02-Jun-22,RT1,15,34
16561,02-Jun-22,RT1,11,18
16562,02-Jun-22,RT1,13,31
16563,02-Jun-22,RT1,23,41
17559,02-Jun-22,RT1,20,32
17562,02-Jun-22,RT1,8,20
17563,02-Jun-22,RT1,13,25
18558,02-Jun-22,RT1,6,15
18559,02-Jun-22,RT1,14,42
18561,02-Jun-22,RT1,17,33
18562,02-Jun-22,RT1,19,38
18563,02-Jun-22,RT1,10,27
19559,02-Jun-22,RT1,10,24
19561,02-Jun-22,RT1,14,36
17564,02-Jun-22,RT1,6,16
19562,02-Jun-22,RT2,10,23
18563,02-Jun-22,RT2,13,29
17561,02-Jun-22,RT2,20,36
17558,02-Jun-22,RT2,21,50
16562,02-Jun-22,RT2,20,43
16561,02-Jun-22,RT2,11,24
16558,02-Jun-22,RT2,10,22
19560,02-Jun-22,RT2,19,38
16563,02-Jun-22,RT2,18,38
16559,02-Jun-22,RT2,24,41
19559,02-Jun-22,RT2,18,41
19558,02-Jun-22,RT2,13,39
17559,02-Jun-22,RT2,24,39
16560,02-Jun-22,RT2,14,34
18562,02-Jun-22,RT2,17,34
18559,02-Jun-22,RT2,17,44
17563,02-Jun-22,RT2,26,44
17562,02-Jun-22,RT2,10,30
18558,02-Jun-22,RT2,13,30
17564,02-Jun-22,RT2,17,40
18561,02-Jun-22,RT2,19,40
18560,02-Jun-22,RT2,21,40
17560,02-Jun-22,RT2,18,45
19561,02-Jun-22,RT2,18,45
19563,02-Jun-22,RT2,17,45
19562,02-Jun-22,RT3,15,29
19561,02-Jun-22,RT3,11,29
18562,02-Jun-22,RT3,13,29
17558,02-Jun-22,RT3,10,27
17562,02-Jun-22,RT3,10,27
19559,02-Jun-22,RT3,11,27
16559,02-Jun-22,RT3,16,32
16558,02-Jun-22,RT3,4,8
16560,02-Jun-22,RT3,8,20
16562,02-Jun-22,RT3,8,18
17559,02-Jun-22,RT3,8,16
18559,02-Jun-22,RT3,8,23
19558,02-Jun-22,RT3,8,21
18561,02-Jun-22,RT3,14,25
17561,02-Jun-22,RT3,9,19
17563,02-Jun-22,RT3,9,16
18563,02-Jun-22,RT3,9,23
16561,02-Jun-22,RT3,10,21
16563,02-Jun-22,RT3,10,20
17560,02-Jun-22,RT3,10,25
19560,02-Jun-22,RT3,10,19
17564,02-Jun-22,RT3,10,24
18560,02-Jun-22,RT3,12,24
18558,02-Jun-22,RT3,11,26
16560,02-Jun-22,RT4,2,7
16562,02-Jun-22,RT4,2,6
17558,02-Jun-22,RT4,2,6
19561,02-Jun-22,RT4,2,7
16558,02-Jun-22,RT4,2,3
18561,02-Jun-22,RT4,4,9
17560,02-Jun-22,RT4,5,13
16561,02-Jun-22,RT4,6,10
17564,02-Jun-22,RT4,6,17
19559,02-Jun-22,RT4,1,3
18560,02-Jun-22,RT4,7,15
19560,02-Jun-22,RT4,8,16
18559,02-Jun-22,RT4,6,19
17563,02-Jun-22,RT4,8,19
19562,02-Jun-22,RT4,8,14
17559,02-Jun-22,RT4,8,14
18558,02-Jun-22,RT4,10,20
18562,02-Jun-22,RT4,10,20
18563,02-Jun-22,RT4,8,18
16563,02-Jun-22,RT4,10,18
16559,02-Jun-22,RT4,9,18
17562,02-Jun-22,RT4,3,6
19563,02-Jun-22,RT4,3,6
19558,02-Jun-22,RT4,3,7
17561,02-Jun-22,RT4,3,4
19563,03-Jun-22,RT3,15,29
18560,03-Jun-22,RT1,18,30
19562,03-Jun-22,RT1,15,30
19563,03-Jun-22,RT1,12,30
17558,03-Jun-22,RT1,8,19
16558,03-Jun-22,RT1,8,19
17560,03-Jun-22,RT1,17,40
19558,03-Jun-22,RT1,13,40
19560,03-Jun-22,RT1,11,26
17561,03-Jun-22,RT1,14,26
16560,03-Jun-22,RT1,14,34
16561,03-Jun-22,RT1,9,18
16562,03-Jun-22,RT1,12,31
16563,03-Jun-22,RT1,20,41
17559,03-Jun-22,RT1,18,32
17562,03-Jun-22,RT1,8,20
17563,03-Jun-22,RT1,12,25
18558,03-Jun-22,RT1,7,15
18559,03-Jun-22,RT1,16,42
18561,03-Jun-22,RT1,20,33
18562,03-Jun-22,RT1,20,38
18563,03-Jun-22,RT1,10,27
19559,03-Jun-22,RT1,10,24
19561,03-Jun-22,RT1,17,36
17564,03-Jun-22,RT1,5,16
19562,03-Jun-22,RT2,13,23
18563,03-Jun-22,RT2,14,29
17561,03-Jun-22,RT2,16,36
17558,03-Jun-22,RT2,20,50
16562,03-Jun-22,RT2,18,43
16561,03-Jun-22,RT2,14,24
16558,03-Jun-22,RT2,13,22
19560,03-Jun-22,RT2,18,38
16563,03-Jun-22,RT2,22,38
16559,03-Jun-22,RT2,22,41
19559,03-Jun-22,RT2,17,41
19558,03-Jun-22,RT2,15,39
17559,03-Jun-22,RT2,21,39
16560,03-Jun-22,RT2,13,34
18562,03-Jun-22,RT2,18,34
18559,03-Jun-22,RT2,16,44
17563,03-Jun-22,RT2,23,44
17562,03-Jun-22,RT2,9,30
18558,03-Jun-22,RT2,11,30
17564,03-Jun-22,RT2,14,40
18561,03-Jun-22,RT2,18,40
18560,03-Jun-22,RT2,20,40
17560,03-Jun-22,RT2,18,45
19561,03-Jun-22,RT2,18,45
19563,03-Jun-22,RT2,21,45
16559,03-Jun-22,RT1,16,30
19562,03-Jun-22,RT3,12,29
19561,03-Jun-22,RT3,13,29
18562,03-Jun-22,RT3,15,29
17558,03-Jun-22,RT3,11,27
17562,03-Jun-22,RT3,9,27
19559,03-Jun-22,RT3,12,27
16559,03-Jun-22,RT3,19,32
16558,03-Jun-22,RT3,4,8
16562,03-Jun-22,RT3,7,18
17563,03-Jun-22,RT3,7,16
17564,03-Jun-22,RT3,7,24
17559,03-Jun-22,RT3,8,16
18559,03-Jun-22,RT3,8,23
19558,03-Jun-22,RT3,8,21
18561,03-Jun-22,RT3,13,25
16560,03-Jun-22,RT3,9,20
17560,03-Jun-22,RT3,10,25
18563,03-Jun-22,RT3,10,23
17561,03-Jun-22,RT3,12,19
18558,03-Jun-22,RT3,12,26
18560,03-Jun-22,RT3,12,24
19560,03-Jun-22,RT3,12,19
16561,03-Jun-22,RT3,11,21
16563,03-Jun-22,RT3,11,20
16560,03-Jun-22,RT4,2,7
16562,03-Jun-22,RT4,2,6
17562,03-Jun-22,RT4,2,6
19558,03-Jun-22,RT4,2,7
19559,03-Jun-22,RT4,2,3
16558,03-Jun-22,RT4,2,3
16561,03-Jun-22,RT4,4,10
18561,03-Jun-22,RT4,4,9
17564,03-Jun-22,RT4,5,17
17560,03-Jun-22,RT4,6,13
18560,03-Jun-22,RT4,8,15
19560,03-Jun-22,RT4,9,16
18559,03-Jun-22,RT4,6,19
17563,03-Jun-22,RT4,11,19
19562,03-Jun-22,RT4,7,14
17559,03-Jun-22,RT4,7,14
18558,03-Jun-22,RT4,9,20
18562,03-Jun-22,RT4,8,20
18563,03-Jun-22,RT4,8,18
16563,03-Jun-22,RT4,9,18
16559,03-Jun-22,RT4,11,18
17558,03-Jun-22,RT4,3,6
19563,03-Jun-22,RT4,3,6
19561,03-Jun-22,RT4,3,7
17561,03-Jun-22,RT4,3,4
16559,04-Jun-22,RT1,24,30
18560,04-Jun-22,RT1,21,30
19562,04-Jun-22,RT1,22,30
19563,04-Jun-22,RT1,18,30
17558,04-Jun-22,RT1,11,19
16558,04-Jun-22,RT1,17,19
17560,04-Jun-22,RT1,23,40
19558,04-Jun-22,RT1,20,40
19560,04-Jun-22,RT1,20,26
17561,04-Jun-22,RT1,19,26
16560,04-Jun-22,RT1,21,34
16561,04-Jun-22,RT1,15,18
16562,04-Jun-22,RT1,17,31
16563,04-Jun-22,RT1,28,41
17559,04-Jun-22,RT1,26,32
17562,04-Jun-22,RT1,9,20
17563,04-Jun-22,RT1,20,25
18558,04-Jun-22,RT1,8,15
18559,04-Jun-22,RT1,20,42
18561,04-Jun-22,RT1,24,33
18562,04-Jun-22,RT1,27,38
18563,04-Jun-22,RT1,14,27
19559,04-Jun-22,RT1,14,24
19561,04-Jun-22,RT1,21,36
17564,04-Jun-22,RT1,8,16
19562,04-Jun-22,RT2,15,23
18563,04-Jun-22,RT2,18,29
17561,04-Jun-22,RT2,28,36
17558,04-Jun-22,RT2,31,50
16562,04-Jun-22,RT2,24,43
16561,04-Jun-22,RT2,20,24
16558,04-Jun-22,RT2,16,22
19560,04-Jun-22,RT2,30,38
16563,04-Jun-22,RT2,25,38
16559,04-Jun-22,RT2,34,41
19559,04-Jun-22,RT2,26,41
19558,04-Jun-22,RT2,19,39
17559,04-Jun-22,RT2,26,39
16560,04-Jun-22,RT2,20,34
18562,04-Jun-22,RT2,27,34
18559,04-Jun-22,RT2,23,44
17563,04-Jun-22,RT2,32,44
17562,04-Jun-22,RT2,14,30
18558,04-Jun-22,RT2,17,30
17564,04-Jun-22,RT2,22,40
18561,04-Jun-22,RT2,28,40
18560,04-Jun-22,RT2,30,40
17560,04-Jun-22,RT2,25,45
19561,04-Jun-22,RT2,27,45
19563,04-Jun-22,RT2,29,45
19563,04-Jun-22,RT3,21,29
19562,04-Jun-22,RT3,23,29
19561,04-Jun-22,RT3,16,29
18562,04-Jun-22,RT3,20,29
17558,04-Jun-22,RT3,16,27
17562,04-Jun-22,RT3,13,27
19559,04-Jun-22,RT3,18,27
16559,04-Jun-22,RT3,25,32
16558,04-Jun-22,RT3,6,8
18561,04-Jun-22,RT3,18,25
16561,04-Jun-22,RT3,17,21
18560,04-Jun-22,RT3,18,24
16563,04-Jun-22,RT3,15,20
16560,04-Jun-22,RT3,13,20
17559,04-Jun-22,RT3,13,16
17563,04-Jun-22,RT3,13,16
17560,04-Jun-22,RT3,14,25
17561,04-Jun-22,RT3,14,19
18558,04-Jun-22,RT3,14,26
16562,04-Jun-22,RT3,10,18
18563,04-Jun-22,RT3,12,23
19558,04-Jun-22,RT3,12,21
19560,04-Jun-22,RT3,12,19
18559,04-Jun-22,RT3,11,23
17564,04-Jun-22,RT3,11,24
19559,04-Jun-22,RT4,2,3
16558,04-Jun-22,RT4,2,3
16562,04-Jun-22,RT4,4,6
19563,04-Jun-22,RT4,4,6
16560,04-Jun-22,RT4,4,7
19561,04-Jun-22,RT4,4,7
18561,04-Jun-22,RT4,6,9
16561,04-Jun-22,RT4,8,10
17560,04-Jun-22,RT4,7,13
17564,04-Jun-22,RT4,10,17
18560,04-Jun-22,RT4,11,15
19560,04-Jun-22,RT4,12,16
18559,04-Jun-22,RT4,11,19
17563,04-Jun-22,RT4,13,19
19562,04-Jun-22,RT4,10,14
17559,04-Jun-22,RT4,11,14
18558,04-Jun-22,RT4,13,20
18562,04-Jun-22,RT4,17,20
18563,04-Jun-22,RT4,11,18
16563,04-Jun-22,RT4,14,18
16559,04-Jun-22,RT4,15,18
17558,04-Jun-22,RT4,3,6
17562,04-Jun-22,RT4,3,6
19558,04-Jun-22,RT4,3,7
17561,04-Jun-22,RT4,3,4
16559,05-Jun-22,RT1,29,30
18560,05-Jun-22,RT1,26,30
19562,05-Jun-22,RT1,27,30
19563,05-Jun-22,RT1,20,30
17558,05-Jun-22,RT1,14,19
16558,05-Jun-22,RT1,17,19
17560,05-Jun-22,RT1,27,40
19558,05-Jun-22,RT1,25,40
19560,05-Jun-22,RT1,25,26
17561,05-Jun-22,RT1,22,26
16560,05-Jun-22,RT1,24,34
16561,05-Jun-22,RT1,17,18
16562,05-Jun-22,RT1,24,31
16563,05-Jun-22,RT1,37,41
17559,05-Jun-22,RT1,31,32
17562,05-Jun-22,RT1,12,20
17563,05-Jun-22,RT1,24,25
18558,05-Jun-22,RT1,11,15
18559,05-Jun-22,RT1,26,42
18561,05-Jun-22,RT1,30,33
18562,05-Jun-22,RT1,34,38
18563,05-Jun-22,RT1,20,27
19559,05-Jun-22,RT1,17,24
19561,05-Jun-22,RT1,24,36
17564,05-Jun-22,RT1,9,16
19562,05-Jun-22,RT2,20,23
18563,05-Jun-22,RT2,21,29
17561,05-Jun-22,RT2,34,36
17558,05-Jun-22,RT2,35,50
16562,05-Jun-22,RT2,32,43
16561,05-Jun-22,RT2,22,24
16558,05-Jun-22,RT2,18,22
19560,05-Jun-22,RT2,36,38
16563,05-Jun-22,RT2,35,38
16559,05-Jun-22,RT2,38,41
19559,05-Jun-22,RT2,29,41
19558,05-Jun-22,RT2,24,39
17559,05-Jun-22,RT2,36,39
16560,05-Jun-22,RT2,26,34
18562,05-Jun-22,RT2,33,34
18559,05-Jun-22,RT2,31,44
17563,05-Jun-22,RT2,38,44
17562,05-Jun-22,RT2,18,30
18558,05-Jun-22,RT2,21,30
17564,05-Jun-22,RT2,25,40
18561,05-Jun-22,RT2,37,40
18560,05-Jun-22,RT2,36,40
17560,05-Jun-22,RT2,34,45
19561,05-Jun-22,RT2,31,45
19563,05-Jun-22,RT2,31,45
19563,05-Jun-22,RT3,22,29
19562,05-Jun-22,RT3,27,29
19561,05-Jun-22,RT3,22,29
18562,05-Jun-22,RT3,27,29
17558,05-Jun-22,RT3,20,27
17562,05-Jun-22,RT3,18,27
19559,05-Jun-22,RT3,19,27
16559,05-Jun-22,RT3,29,32
16558,05-Jun-22,RT3,7,8
17560,05-Jun-22,RT3,18,25
18561,05-Jun-22,RT3,21,25
16561,05-Jun-22,RT3,19,21
16563,05-Jun-22,RT3,17,20
17561,05-Jun-22,RT3,16,19
18558,05-Jun-22,RT3,18,26
18560,05-Jun-22,RT3,22,24
18563,05-Jun-22,RT3,18,23
19560,05-Jun-22,RT3,17,19
17564,05-Jun-22,RT3,17,24
16560,05-Jun-22,RT3,15,20
17559,05-Jun-22,RT3,15,16
17563,05-Jun-22,RT3,15,16
16562,05-Jun-22,RT3,14,18
18559,05-Jun-22,RT3,12,23
19558,05-Jun-22,RT3,12,21
19559,05-Jun-22,RT4,2,3
17562,05-Jun-22,RT4,4,6
19558,05-Jun-22,RT4,4,7
17561,05-Jun-22,RT4,4,4
16560,05-Jun-22,RT4,5,7
16562,05-Jun-22,RT4,5,6
17558,05-Jun-22,RT4,5,6
19561,05-Jun-22,RT4,5,7
19563,05-Jun-22,RT4,5,6
16561,05-Jun-22,RT4,9,10
17560,05-Jun-22,RT4,9,13
18561,05-Jun-22,RT4,9,9
17564,05-Jun-22,RT4,9,17
18560,05-Jun-22,RT4,15,15
19560,05-Jun-22,RT4,14,16
18559,05-Jun-22,RT4,12,19
17563,05-Jun-22,RT4,17,19
19562,05-Jun-22,RT4,13,14
17559,05-Jun-22,RT4,13,14
18558,05-Jun-22,RT4,14,20
18562,05-Jun-22,RT4,17,20
18563,05-Jun-22,RT4,14,18
16563,05-Jun-22,RT4,16,18
16559,05-Jun-22,RT4,18,18
16558,05-Jun-22,RT4,3,3
19563,06-Jun-22,RT3,14,29
18560,06-Jun-22,RT1,20,30
19562,06-Jun-22,RT1,19,30
19563,06-Jun-22,RT1,15,30
17558,06-Jun-22,RT1,11,19
16558,06-Jun-22,RT1,12,19
17560,06-Jun-22,RT1,20,40
19558,06-Jun-22,RT1,16,40
19560,06-Jun-22,RT1,18,26
17561,06-Jun-22,RT1,16,26
16560,06-Jun-22,RT1,17,34
16561,06-Jun-22,RT1,12,18
16562,06-Jun-22,RT1,16,31
16563,06-Jun-22,RT1,23,41
17559,06-Jun-22,RT1,23,32
17562,06-Jun-22,RT1,10,20
17563,06-Jun-22,RT1,15,25
18558,06-Jun-22,RT1,8,15
18559,06-Jun-22,RT1,21,42
18561,06-Jun-22,RT1,22,33
18562,06-Jun-22,RT1,22,38
18563,06-Jun-22,RT1,14,27
19559,06-Jun-22,RT1,11,24
19561,06-Jun-22,RT1,19,36
17564,06-Jun-22,RT1,8,16
19562,06-Jun-22,RT2,15,23
18563,06-Jun-22,RT2,14,29
17561,06-Jun-22,RT2,22,36
17558,06-Jun-22,RT2,23,50
16562,06-Jun-22,RT2,21,43
16561,06-Jun-22,RT2,14,24
16558,06-Jun-22,RT2,16,22
19560,06-Jun-22,RT2,25,38
16563,06-Jun-22,RT2,27,38
16559,06-Jun-22,RT2,24,41
19559,06-Jun-22,RT2,20,41
19558,06-Jun-22,RT2,13,39
17559,06-Jun-22,RT2,20,39
16560,06-Jun-22,RT2,17,34
18562,06-Jun-22,RT2,20,34
18559,06-Jun-22,RT2,22,44
17563,06-Jun-22,RT2,28,44
17562,06-Jun-22,RT2,12,30
18558,06-Jun-22,RT2,15,30
17564,06-Jun-22,RT2,16,40
18561,06-Jun-22,RT2,28,40
18560,06-Jun-22,RT2,26,40
17560,06-Jun-22,RT2,23,45
19561,06-Jun-22,RT2,23,45
19563,06-Jun-22,RT2,22,45
16559,06-Jun-22,RT1,20,30
19562,06-Jun-22,RT3,18,29
19561,06-Jun-22,RT3,15,29
18562,06-Jun-22,RT3,19,29
17558,06-Jun-22,RT3,13,27
17562,06-Jun-22,RT3,12,27
19559,06-Jun-22,RT3,14,27
16559,06-Jun-22,RT3,22,32
16558,06-Jun-22,RT3,6,8
18561,06-Jun-22,RT3,16,25
18560,06-Jun-22,RT3,16,24
17563,06-Jun-22,RT3,8,16
17560,06-Jun-22,RT3,13,25
17561,06-Jun-22,RT3,13,19
16561,06-Jun-22,RT3,14,21
18558,06-Jun-22,RT3,14,26
16560,06-Jun-22,RT3,9,20
17559,06-Jun-22,RT3,9,16
18559,06-Jun-22,RT3,9,23
16562,06-Jun-22,RT3,10,18
19558,06-Jun-22,RT3,10,21
16563,06-Jun-22,RT3,12,20
18563,06-Jun-22,RT3,11,23
19560,06-Jun-22,RT3,11,19
17564,06-Jun-22,RT3,11,24
19559,06-Jun-22,RT4,2,3
16558,06-Jun-22,RT4,2,3
19563,06-Jun-22,RT4,4,6
16560,06-Jun-22,RT4,4,7
19558,06-Jun-22,RT4,4,7
19561,06-Jun-22,RT4,4,7
18561,06-Jun-22,RT4,5,9
16561,06-Jun-22,RT4,6,10
17560,06-Jun-22,RT4,8,13
17564,06-Jun-22,RT4,7,17
18560,06-Jun-22,RT4,10,15
19560,06-Jun-22,RT4,10,16
18559,06-Jun-22,RT4,9,19
17563,06-Jun-22,RT4,13,19
19562,06-Jun-22,RT4,8,14
17559,06-Jun-22,RT4,8,14
18558,06-Jun-22,RT4,10,20
18562,06-Jun-22,RT4,12,20
18563,06-Jun-22,RT4,8,18
16563,06-Jun-22,RT4,12,18
16559,06-Jun-22,RT4,12,18
16562,06-Jun-22,RT4,3,6
17558,06-Jun-22,RT4,3,6
17562,06-Jun-22,RT4,3,6
17561,06-Jun-22,RT4,3,4
16559,07-Jun-22,RT1,20,30
18560,07-Jun-22,RT1,22,30
19562,07-Jun-22,RT1,18,30
19563,07-Jun-22,RT1,15,30
17558,07-Jun-22,RT1,10,19
16558,07-Jun-22,RT1,13,19
17560,07-Jun-22,RT1,22,40
19558,07-Jun-22,RT1,18,40
19560,07-Jun-22,RT1,17,26
17561,07-Jun-22,RT1,17,26
16560,07-Jun-22,RT1,19,34
16561,07-Jun-22,RT1,10,18
16562,07-Jun-22,RT1,16,31
16563,07-Jun-22,RT1,29,41
17559,07-Jun-22,RT1,18,32
17562,07-Jun-22,RT1,8,20
17563,07-Jun-22,RT1,16,25
18558,07-Jun-22,RT1,8,15
18559,07-Jun-22,RT1,15,42
18561,07-Jun-22,RT1,18,33
18562,07-Jun-22,RT1,24,38
18563,07-Jun-22,RT1,15,27
19559,07-Jun-22,RT1,12,24
19561,07-Jun-22,RT1,21,36
17564,07-Jun-22,RT1,8,16
19562,07-Jun-22,RT2,16,23
18563,07-Jun-22,RT2,14,29
17561,07-Jun-22,RT2,22,36
17558,07-Jun-22,RT2,28,50
16562,07-Jun-22,RT2,24,43
16561,07-Jun-22,RT2,16,24
16558,07-Jun-22,RT2,13,22
19560,07-Jun-22,RT2,22,38
16563,07-Jun-22,RT2,26,38
16559,07-Jun-22,RT2,28,41
19559,07-Jun-22,RT2,22,41
19558,07-Jun-22,RT2,16,39
17559,07-Jun-22,RT2,25,39
16560,07-Jun-22,RT2,18,34
18562,07-Jun-22,RT2,23,34
18559,07-Jun-22,RT2,19,44
17563,07-Jun-22,RT2,29,44
17562,07-Jun-22,RT2,15,30
18558,07-Jun-22,RT2,18,30
17564,07-Jun-22,RT2,17,40
18561,07-Jun-22,RT2,26,40
18560,07-Jun-22,RT2,23,40
17560,07-Jun-22,RT2,24,45
19561,07-Jun-22,RT2,21,45
19563,07-Jun-22,RT2,23,45
19563,07-Jun-22,RT3,15,29
19562,07-Jun-22,RT3,19,29
19561,07-Jun-22,RT3,14,29
18562,07-Jun-22,RT3,18,29
17558,07-Jun-22,RT3,12,27
17562,07-Jun-22,RT3,11,27
19559,07-Jun-22,RT3,13,27
16559,07-Jun-22,RT3,18,32
16558,07-Jun-22,RT3,5,8
18561,07-Jun-22,RT3,15,25
16562,07-Jun-22,RT3,8,18
16561,07-Jun-22,RT3,13,21
17560,07-Jun-22,RT3,13,25
18558,07-Jun-22,RT3,13,26
18560,07-Jun-22,RT3,13,24
19560,07-Jun-22,RT3,13,19
17559,07-Jun-22,RT3,9,16
17563,07-Jun-22,RT3,9,16
19558,07-Jun-22,RT3,9,21
16560,07-Jun-22,RT3,10,20
18563,07-Jun-22,RT3,10,23
17564,07-Jun-22,RT3,10,24
16563,07-Jun-22,RT3,11,20
17561,07-Jun-22,RT3,11,19
18559,07-Jun-22,RT3,11,23
19559,07-Jun-22,RT4,2,3
16558,07-Jun-22,RT4,2,3
17558,07-Jun-22,RT4,4,6
16560,07-Jun-22,RT4,4,7
16561,07-Jun-22,RT4,5,10
18561,07-Jun-22,RT4,6,9
17560,07-Jun-22,RT4,7,13
17564,07-Jun-22,RT4,7,17
18560,07-Jun-22,RT4,9,15
19560,07-Jun-22,RT4,11,16
18559,07-Jun-22,RT4,9,19
17563,07-Jun-22,RT4,12,19
19562,07-Jun-22,RT4,10,14
17559,07-Jun-22,RT4,9,14
18558,07-Jun-22,RT4,11,20
18562,07-Jun-22,RT4,13,20
18563,07-Jun-22,RT4,9,18
16563,07-Jun-22,RT4,11,18
16559,07-Jun-22,RT4,11,18
16562,07-Jun-22,RT4,3,6
17562,07-Jun-22,RT4,3,6
19563,07-Jun-22,RT4,3,6
19558,07-Jun-22,RT4,3,7
19561,07-Jun-22,RT4,3,7
17561,07-Jun-22,RT4,3,4
16559,08-Jun-22,RT1,20,30
18560,08-Jun-22,RT1,19,30
19562,08-Jun-22,RT1,18,30
19563,08-Jun-22,RT1,13,30
17558,08-Jun-22,RT1,10,19
16558,08-Jun-22,RT1,13,19
17560,08-Jun-22,RT1,19,40
19558,08-Jun-22,RT1,15,40
19560,08-Jun-22,RT1,17,26
17561,08-Jun-22,RT1,16,26
16560,08-Jun-22,RT1,16,34
16561,08-Jun-22,RT1,10,18
16562,08-Jun-22,RT1,16,31
16563,08-Jun-22,RT1,27,41
17559,08-Jun-22,RT1,24,32
17562,08-Jun-22,RT1,8,20
17563,08-Jun-22,RT1,14,25
18558,08-Jun-22,RT1,8,15
18559,08-Jun-22,RT1,19,42
18561,08-Jun-22,RT1,18,33
18562,08-Jun-22,RT1,24,38
18563,08-Jun-22,RT1,13,27
19559,08-Jun-22,RT1,13,24
19561,08-Jun-22,RT1,20,36
17564,08-Jun-22,RT1,8,16
19562,08-Jun-22,RT2,14,23
18563,08-Jun-22,RT2,16,29
17561,08-Jun-22,RT2,23,36
17558,08-Jun-22,RT2,25,50
16562,08-Jun-22,RT2,23,43
16561,08-Jun-22,RT2,15,24
16558,08-Jun-22,RT2,13,22
19560,08-Jun-22,RT2,25,38
16563,08-Jun-22,RT2,23,38
16559,08-Jun-22,RT2,24,41
19559,08-Jun-22,RT2,23,41
19558,08-Jun-22,RT2,15,39
17559,08-Jun-22,RT2,24,39
16560,08-Jun-22,RT2,18,34
18562,08-Jun-22,RT2,21,34
18559,08-Jun-22,RT2,18,44
17563,08-Jun-22,RT2,29,44
17562,08-Jun-22,RT2,12,30
18558,08-Jun-22,RT2,15,30
17564,08-Jun-22,RT2,17,40
18561,08-Jun-22,RT2,24,40
18560,08-Jun-22,RT2,28,40
17560,08-Jun-22,RT2,26,45
19561,08-Jun-22,RT2,21,45
19563,08-Jun-22,RT2,22,45
19563,08-Jun-22,RT3,14,29
19562,08-Jun-22,RT3,16,29
19561,08-Jun-22,RT3,13,29
18562,08-Jun-22,RT3,17,29
17558,08-Jun-22,RT3,15,27
17562,08-Jun-22,RT3,11,27
19559,08-Jun-22,RT3,15,27
16559,08-Jun-22,RT3,19,32
16558,08-Jun-22,RT3,4,8
18561,08-Jun-22,RT3,15,25
18560,08-Jun-22,RT3,16,24
19558,08-Jun-22,RT3,8,21
17560,08-Jun-22,RT3,13,25
19560,08-Jun-22,RT3,13,19
16561,08-Jun-22,RT3,14,21
18558,08-Jun-22,RT3,14,26
16560,08-Jun-22,RT3,9,20
16562,08-Jun-22,RT3,9,18
18559,08-Jun-22,RT3,10,23
17564,08-Jun-22,RT3,10,24
16563,08-Jun-22,RT3,12,20
18563,08-Jun-22,RT3,12,23
17559,08-Jun-22,RT3,11,16
17561,08-Jun-22,RT3,11,19
17563,08-Jun-22,RT3,11,16
19559,08-Jun-22,RT4,2,3
16558,08-Jun-22,RT4,2,3
